Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[65]     0.0    0.00    0.00  114558         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [65]
                0.00    0.00  114558/114558      std::__new_allocator<int>::deallocate(int*, unsigned long) [63]
-----------------------------------------------
                0.00    0.00  114558/114558      std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [62]
[66]     0.0    0.00    0.00  114558         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [66]
                0.00    0.00  114558/114558      std::__new_allocator<int>::allocate(unsigned long, void const*) [64]
-----------------------------------------------
                0.00    0.00      26/114454      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [395]
                0.00    0.00  114428/114454      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [71]
[67]     0.0    0.00    0.00  114454         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [67]
-----------------------------------------------
                0.00    0.00  114441/114441      int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [70]
[68]     0.0    0.00    0.00  114441         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [68]
-----------------------------------------------
                0.00    0.00      13/114441      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [476]
                0.00    0.00    9927/114441      int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [167]
                0.00    0.00  104501/114441      int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [85]
[69]     0.0    0.00    0.00  114441         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [69]
                0.00    0.00  114441/114441      int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [70]
-----------------------------------------------
                0.00    0.00  114441/114441      int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [69]
[70]     0.0    0.00    0.00  114441         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [70]
                0.00    0.00  114441/114441      int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [68]
-----------------------------------------------
                0.00    0.00    9927/114428      std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [160]
                0.00    0.00  104501/114428      std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [81]
[71]     0.0    0.00    0.00  114428         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [71]
                0.00    0.00  114428/255358      std::allocator<int>::allocator(std::allocator<int> const&) [45]
                0.00    0.00  114428/114454      std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [67]
-----------------------------------------------
                0.00    0.00    9927/114428      int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [167]
                0.00    0.00  104501/114428      int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [85]
[72]     0.0    0.00    0.00  114428         int* std::__niter_wrap<int*>(int* const&, int*) [72]
-----------------------------------------------
                0.00    0.00  114428/114428      void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [129]
[73]     0.0    0.00    0.00  114428         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [73]
                0.00    0.00  114428/140956      std::vector<int, std::allocator<int> >::~vector() [58]
-----------------------------------------------
                0.00    0.00       2/105063      loadBoard(Manager*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [6]
                0.00    0.00      14/105063      boardBFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, int, std::pair<int, int> const&) [31]
                0.00    0.00      26/105063      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [473]
                0.00    0.00     520/105063      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [315]
                0.00    0.00  104501/105063      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [84]
[74]     0.0    0.00    0.00  105063         std::vector<int, std::allocator<int> >::size() const [74]
-----------------------------------------------
                0.00    0.00     260/104761      std::vector<int, std::allocator<int> >::max_size() const [236]
                0.00    0.00  104501/104761      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [84]
[75]     0.0    0.00    0.00  104761         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [75]
-----------------------------------------------
                0.00    0.00      10/104537      void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [24]
                0.00    0.00      26/104537      void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [21]
                0.00    0.00      26/104537      void std::__new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [397]
                0.00    0.00  104475/104537      void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [20]
[76]     0.0    0.00    0.00  104537         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [76]
-----------------------------------------------
                0.00    0.00      13/104514      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [473]
                0.00    0.00  104501/104514      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [84]
[77]     0.0    0.00    0.00  104514         std::vector<int, std::allocator<int> >::end() const [77]
                0.00    0.00  104514/209028      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [48]
-----------------------------------------------
                0.00    0.00      13/104514      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [473]
                0.00    0.00  104501/104514      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [84]
[78]     0.0    0.00    0.00  104514         std::vector<int, std::allocator<int> >::begin() const [78]
                0.00    0.00  104514/209028      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [48]
-----------------------------------------------
                0.00    0.00  104501/104501      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [84]
[79]     0.0    0.00    0.00  104501         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [79]
                0.00    0.00  104501/104501      std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [82]
-----------------------------------------------
                0.00    0.00  104501/104501      std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [81]
[80]     0.0    0.00    0.00  104501         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [80]
                0.00    0.00  104501/114558      std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [62]
-----------------------------------------------
                0.00    0.00  104501/104501      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [84]
[81]     0.0    0.00    0.00  104501         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [81]
                0.00    0.00  104501/114428      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [71]
                0.00    0.00  104501/104501      std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [80]
-----------------------------------------------
                0.00    0.00  104501/104501      __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [79]
